id,name,type,category,base_power,accuracy,priority,target,flags,secondary,boosts,self,volatileStatus,selfSwitch,recoil,drain,multihit,selfdestruct,critRatio
rockwrecker,Rock Wrecker,rock,Physical,150,90,0,normal,"{""recharge"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""bullet"": 1}",{},{},"{""volatileStatus"": ""mustrecharge""}",,False,"[0, 1]","[0, 1]",1,,1
roleplay,Role Play,psychic,Status,0,true,0,normal,"{""bypasssub"": 1, ""allyanim"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
rollingkick,Rolling Kick,fighting,Physical,60,85,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 30, ""volatileStatus"": ""flinch""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
rollout,Rollout,rock,Physical,30,90,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""failinstruct"": 1, ""noparentalbond"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
roost,Roost,flying,Status,0,true,0,self,"{""snatch"": 1, ""heal"": 1, ""metronome"": 1}",{},{},"{""volatileStatus"": ""roost""}",,False,"[0, 1]","[0, 1]",1,,1
rototiller,Rototiller,ground,Status,0,true,0,all,"{""distance"": 1, ""nonsky"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
round,Round,normal,Special,60,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""sound"": 1, ""bypasssub"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
ruination,Ruination,dark,Special,0,90,0,normal,"{""protect"": 1, ""mirror"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sacredfire,Sacred Fire,fire,Physical,100,95,0,normal,"{""protect"": 1, ""mirror"": 1, ""defrost"": 1, ""metronome"": 1}","{""chance"": 50, ""status"": ""brn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
sacredsword,Sacred Sword,fighting,Physical,90,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""slicing"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
safeguard,Safeguard,normal,Status,0,true,0,allySide,"{""snatch"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
saltcure,Salt Cure,rock,Physical,40,100,0,normal,"{""protect"": 1, ""mirror"": 1}","{""chance"": 100, ""volatileStatus"": ""saltcure""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
sandattack,Sand Attack,ground,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},"{""accuracy"": -1}",{},,False,"[0, 1]","[0, 1]",1,,1
sandsearstorm,Sandsear Storm,ground,Special,100,80,0,allAdjacentFoes,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""wind"": 1}","{""chance"": 20, ""status"": ""brn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
sandstorm,Sandstorm,rock,Status,0,true,0,all,"{""metronome"": 1, ""wind"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sandtomb,Sand Tomb,ground,Physical,35,85,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},partiallytrapped,False,"[0, 1]","[0, 1]",1,,1
sappyseed,Sappy Seed,grass,Physical,100,90,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
savagespinout,Savage Spin-Out,bug,Physical,1,true,0,normal,{},{},{},{},,False,"[0, 1]","[0, 1]",1,,1
scald,Scald,water,Special,80,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""defrost"": 1, ""metronome"": 1}","{""chance"": 30, ""status"": ""brn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
scaleshot,Scale Shot,dragon,Physical,25,90,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]","[2, 5]",,1
scaryface,Scary Face,normal,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""allyanim"": 1, ""metronome"": 1}",{},"{""spe"": -2}",{},,False,"[0, 1]","[0, 1]",1,,1
scorchingsands,Scorching Sands,ground,Special,70,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""defrost"": 1, ""metronome"": 1}","{""chance"": 30, ""status"": ""brn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
scratch,Scratch,normal,Physical,40,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
screech,Screech,normal,Status,0,85,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""sound"": 1, ""bypasssub"": 1, ""allyanim"": 1, ""metronome"": 1}",{},"{""def"": -2}",{},,False,"[0, 1]","[0, 1]",1,,1
searingshot,Searing Shot,fire,Special,100,100,0,allAdjacent,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""bullet"": 1}","{""chance"": 30, ""status"": ""brn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
searingsunrazesmash,Searing Sunraze Smash,steel,Physical,200,true,0,normal,"{""contact"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
secretpower,Secret Power,normal,Physical,70,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 30, ""status"": ""par""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
secretsword,Secret Sword,fighting,Special,85,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""slicing"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
seedbomb,Seed Bomb,grass,Physical,80,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""bullet"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
seedflare,Seed Flare,grass,Special,120,85,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 40, ""boosts"": {""spd"": -2}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
seismictoss,Seismic Toss,fighting,Physical,0,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""nonsky"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
selfdestruct,Self-Destruct,normal,Physical,200,100,0,allAdjacent,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""noparentalbond"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,always,1
shadowball,Shadow Ball,ghost,Special,80,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""bullet"": 1}","{""chance"": 20, ""boosts"": {""spd"": -1}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
shadowbone,Shadow Bone,ghost,Physical,85,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 20, ""boosts"": {""def"": -1}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
shadowclaw,Shadow Claw,ghost,Physical,70,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,2
shadowforce,Shadow Force,ghost,Physical,120,100,0,normal,"{""contact"": 1, ""charge"": 1, ""mirror"": 1, ""metronome"": 1, ""nosleeptalk"": 1, ""noassist"": 1, ""failinstruct"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
shadowpunch,Shadow Punch,ghost,Physical,60,true,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""punch"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
shadowsneak,Shadow Sneak,ghost,Physical,40,100,1,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sharpen,Sharpen,normal,Status,0,true,0,self,"{""snatch"": 1, ""metronome"": 1}",{},"{""atk"": 1}",{},,False,"[0, 1]","[0, 1]",1,,1
shatteredpsyche,Shattered Psyche,psychic,Physical,1,true,0,normal,{},{},{},{},,False,"[0, 1]","[0, 1]",1,,1
shedtail,Shed Tail,normal,Status,0,true,0,self,{},{},{},{},substitute,shedtail,"[0, 1]","[0, 1]",1,,1
sheercold,Sheer Cold,ice,Special,0,30,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
shellsidearm,Shell Side Arm,poison,Special,90,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 20, ""status"": ""psn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
shellsmash,Shell Smash,normal,Status,0,true,0,self,"{""snatch"": 1, ""metronome"": 1}",{},"{""def"": -1, ""spd"": -1, ""atk"": 2, ""spa"": 2, ""spe"": 2}",{},,False,"[0, 1]","[0, 1]",1,,1
shelltrap,Shell Trap,fire,Special,150,100,-3,allAdjacentFoes,"{""protect"": 1, ""failmefirst"": 1, ""nosleeptalk"": 1, ""noassist"": 1, ""failcopycat"": 1, ""failinstruct"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
shelter,Shelter,steel,Status,0,true,0,self,"{""snatch"": 1, ""metronome"": 1}",{},"{""def"": 2}",{},,False,"[0, 1]","[0, 1]",1,,1
shiftgear,Shift Gear,steel,Status,0,true,0,self,"{""snatch"": 1, ""metronome"": 1}",{},"{""spe"": 2, ""atk"": 1}",{},,False,"[0, 1]","[0, 1]",1,,1
shockwave,Shock Wave,electric,Special,60,true,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
shoreup,Shore Up,ground,Status,0,true,0,self,"{""snatch"": 1, ""heal"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
signalbeam,Signal Beam,bug,Special,75,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 10, ""volatileStatus"": ""confusion""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
silktrap,Silk Trap,bug,Status,0,true,4,self,{},{},{},{},silktrap,False,"[0, 1]","[0, 1]",1,,1
silverwind,Silver Wind,bug,Special,60,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 10, ""self"": {""boosts"": {""atk"": 1, ""def"": 1, ""spa"": 1, ""spd"": 1, ""spe"": 1}}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
simplebeam,Simple Beam,normal,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""allyanim"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sing,Sing,normal,Status,0,55,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""sound"": 1, ""bypasssub"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sinisterarrowraid,Sinister Arrow Raid,ghost,Physical,180,true,0,normal,{},{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sizzlyslide,Sizzly Slide,fire,Physical,60,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""defrost"": 1}","{""chance"": 100, ""status"": ""brn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
sketch,Sketch,normal,Status,0,true,0,normal,"{""bypasssub"": 1, ""allyanim"": 1, ""failencore"": 1, ""nosleeptalk"": 1, ""noassist"": 1, ""failcopycat"": 1, ""failmimic"": 1, ""failinstruct"": 1, ""nosketch"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
skillswap,Skill Swap,psychic,Status,0,true,0,normal,"{""protect"": 1, ""mirror"": 1, ""bypasssub"": 1, ""allyanim"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
skittersmack,Skitter Smack,bug,Physical,70,90,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 100, ""boosts"": {""spa"": -1}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
skullbash,Skull Bash,normal,Physical,130,100,0,normal,"{""contact"": 1, ""charge"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""nosleeptalk"": 1, ""failinstruct"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
skyattack,Sky Attack,flying,Physical,140,90,0,any,"{""charge"": 1, ""protect"": 1, ""mirror"": 1, ""distance"": 1, ""metronome"": 1, ""nosleeptalk"": 1, ""failinstruct"": 1}","{""chance"": 30, ""volatileStatus"": ""flinch""}",{},{},,False,"[0, 1]","[0, 1]",1,,2
skydrop,Sky Drop,flying,Physical,60,100,0,any,"{""contact"": 1, ""charge"": 1, ""protect"": 1, ""mirror"": 1, ""gravity"": 1, ""distance"": 1, ""metronome"": 1, ""nosleeptalk"": 1, ""noassist"": 1, ""failinstruct"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
skyuppercut,Sky Uppercut,fighting,Physical,85,90,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""punch"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
slackoff,Slack Off,normal,Status,0,true,0,self,"{""snatch"": 1, ""heal"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
slam,Slam,normal,Physical,80,75,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""nonsky"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
slash,Slash,normal,Physical,70,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""slicing"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,2
sleeppowder,Sleep Powder,grass,Status,0,75,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1, ""powder"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sleeptalk,Sleep Talk,normal,Status,0,true,0,self,"{""failencore"": 1, ""nosleeptalk"": 1, ""noassist"": 1, ""failcopycat"": 1, ""failmimic"": 1, ""failinstruct"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sludge,Sludge,poison,Special,65,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 30, ""status"": ""psn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
sludgebomb,Sludge Bomb,poison,Special,90,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""bullet"": 1}","{""chance"": 30, ""status"": ""psn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
sludgewave,Sludge Wave,poison,Special,95,100,0,allAdjacent,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 10, ""status"": ""psn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
smackdown,Smack Down,rock,Physical,50,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""nonsky"": 1, ""metronome"": 1}",{},{},{},smackdown,False,"[0, 1]","[0, 1]",1,,1
smartstrike,Smart Strike,steel,Physical,70,true,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
smellingsalts,Smelling Salts,normal,Physical,70,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
smog,Smog,poison,Special,30,70,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 40, ""status"": ""psn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
smokescreen,Smokescreen,normal,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},"{""accuracy"": -1}",{},,False,"[0, 1]","[0, 1]",1,,1
snaptrap,Snap Trap,grass,Physical,35,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1}",{},{},{},partiallytrapped,False,"[0, 1]","[0, 1]",1,,1
snarl,Snarl,dark,Special,55,95,0,allAdjacentFoes,"{""protect"": 1, ""mirror"": 1, ""sound"": 1, ""bypasssub"": 1}","{""chance"": 100, ""boosts"": {""spa"": -1}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
snatch,Snatch,dark,Status,0,true,4,self,"{""bypasssub"": 1, ""mustpressure"": 1, ""noassist"": 1, ""failcopycat"": 1}",{},{},{},snatch,False,"[0, 1]","[0, 1]",1,,1
snipeshot,Snipe Shot,water,Special,80,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,2
snore,Snore,normal,Special,50,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""sound"": 1, ""bypasssub"": 1}","{""chance"": 30, ""volatileStatus"": ""flinch""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
snowscape,Snowscape,ice,Status,0,true,0,all,{},{},{},{},,False,"[0, 1]","[0, 1]",1,,1
soak,Soak,water,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""allyanim"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
softboiled,Soft-Boiled,normal,Status,0,true,0,self,"{""snatch"": 1, ""heal"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
solarbeam,Solar Beam,grass,Special,120,100,0,normal,"{""charge"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""nosleeptalk"": 1, ""failinstruct"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
solarblade,Solar Blade,grass,Physical,125,100,0,normal,"{""contact"": 1, ""charge"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""nosleeptalk"": 1, ""failinstruct"": 1, ""slicing"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sonicboom,Sonic Boom,normal,Special,0,90,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
soulstealing7starstrike,Soul-Stealing 7-Star Strike,ghost,Physical,195,true,0,normal,"{""contact"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
spacialrend,Spacial Rend,dragon,Special,100,95,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,2
spark,Spark,electric,Physical,65,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 30, ""status"": ""par""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
sparklingaria,Sparkling Aria,water,Special,90,100,0,allAdjacent,"{""protect"": 1, ""mirror"": 1, ""sound"": 1, ""bypasssub"": 1, ""metronome"": 1}","{""chance"": 100, ""volatileStatus"": ""sparklingaria""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
sparklyswirl,Sparkly Swirl,fairy,Special,120,85,0,normal,"{""protect"": 1, ""mirror"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
spectralthief,Spectral Thief,ghost,Physical,90,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""bypasssub"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
speedswap,Speed Swap,psychic,Status,0,true,0,normal,"{""protect"": 1, ""mirror"": 1, ""bypasssub"": 1, ""allyanim"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
spicyextract,Spicy Extract,grass,Status,0,true,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1}",{},"{""atk"": 2, ""def"": -2}",{},,False,"[0, 1]","[0, 1]",1,,1
spiderweb,Spider Web,bug,Status,0,true,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
spikecannon,Spike Cannon,normal,Physical,20,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]","[2, 5]",,1
spikes,Spikes,ground,Status,0,true,0,foeSide,"{""reflectable"": 1, ""nonsky"": 1, ""metronome"": 1, ""mustpressure"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
spikyshield,Spiky Shield,grass,Status,0,true,4,self,"{""noassist"": 1, ""failcopycat"": 1}",{},{},{},spikyshield,False,"[0, 1]","[0, 1]",1,,1
spinout,Spin Out,steel,Physical,100,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},"{""boosts"": {""spe"": -2}}",,False,"[0, 1]","[0, 1]",1,,1
spiritbreak,Spirit Break,fairy,Physical,75,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1}","{""chance"": 100, ""boosts"": {""spa"": -1}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
spiritshackle,Spirit Shackle,ghost,Physical,80,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 100}",{},{},,False,"[0, 1]","[0, 1]",1,,1
spite,Spite,ghost,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""bypasssub"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
spitup,Spit Up,normal,Special,0,100,0,normal,"{""protect"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
splash,Splash,normal,Status,0,true,0,self,"{""gravity"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
splinteredstormshards,Splintered Stormshards,rock,Physical,190,true,0,normal,{},{},{},{},,False,"[0, 1]","[0, 1]",1,,1
splishysplash,Splishy Splash,water,Special,90,100,0,allAdjacentFoes,"{""protect"": 1, ""mirror"": 1}","{""chance"": 30, ""status"": ""par""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
spore,Spore,grass,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1, ""powder"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
spotlight,Spotlight,normal,Status,0,true,3,normal,"{""protect"": 1, ""reflectable"": 1, ""allyanim"": 1, ""noassist"": 1, ""failcopycat"": 1}",{},{},{},spotlight,False,"[0, 1]","[0, 1]",1,,1
springtidestorm,Springtide Storm,fairy,Special,100,80,0,allAdjacentFoes,"{""protect"": 1, ""mirror"": 1, ""wind"": 1}","{""chance"": 30, ""boosts"": {""atk"": -1}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
stealthrock,Stealth Rock,rock,Status,0,true,0,foeSide,"{""reflectable"": 1, ""metronome"": 1, ""mustpressure"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
steameruption,Steam Eruption,water,Special,110,95,0,normal,"{""protect"": 1, ""mirror"": 1, ""defrost"": 1}","{""chance"": 30, ""status"": ""brn""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
steamroller,Steamroller,bug,Physical,65,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""minimize"": 1}","{""chance"": 30, ""volatileStatus"": ""flinch""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
steelbeam,Steel Beam,steel,Special,140,95,0,normal,"{""protect"": 1, ""mirror"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
steelroller,Steel Roller,steel,Physical,130,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
steelwing,Steel Wing,steel,Physical,70,90,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 10, ""self"": {""boosts"": {""def"": 1}}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
stickyweb,Sticky Web,bug,Status,0,true,0,foeSide,"{""reflectable"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
stockpile,Stockpile,normal,Status,0,true,0,self,"{""snatch"": 1, ""metronome"": 1}",{},{},{},stockpile,False,"[0, 1]","[0, 1]",1,,1
stokedsparksurfer,Stoked Sparksurfer,electric,Special,175,true,0,normal,{},"{""chance"": 100, ""status"": ""par""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
stomp,Stomp,normal,Physical,65,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""nonsky"": 1, ""metronome"": 1, ""minimize"": 1}","{""chance"": 30, ""volatileStatus"": ""flinch""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
stompingtantrum,Stomping Tantrum,ground,Physical,75,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
stoneaxe,Stone Axe,rock,Physical,65,90,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""slicing"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
stoneedge,Stone Edge,rock,Physical,100,80,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,2
storedpower,Stored Power,psychic,Special,20,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
stormthrow,Storm Throw,fighting,Physical,60,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
strangesteam,Strange Steam,fairy,Special,90,95,0,normal,"{""protect"": 1, ""mirror"": 1}","{""chance"": 20, ""volatileStatus"": ""confusion""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
strength,Strength,normal,Physical,80,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
strengthsap,Strength Sap,grass,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""heal"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
stringshot,String Shot,bug,Status,0,95,0,allAdjacentFoes,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},"{""spe"": -2}",{},,False,"[0, 1]","[0, 1]",1,,1
struggle,Struggle,normal,Physical,50,true,0,randomNormal,"{""contact"": 1, ""protect"": 1, ""failencore"": 1, ""failmefirst"": 1, ""nosleeptalk"": 1, ""noassist"": 1, ""failcopycat"": 1, ""failmimic"": 1, ""failinstruct"": 1, ""nosketch"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
strugglebug,Struggle Bug,bug,Special,50,100,0,allAdjacentFoes,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 100, ""boosts"": {""spa"": -1}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
stuffcheeks,Stuff Cheeks,normal,Status,0,true,0,self,"{""snatch"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
stunspore,Stun Spore,grass,Status,0,75,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1, ""powder"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
